Temps;pxt;pyt;pzt;rxt;ryt;rzt;pxb1;pyb1;pzb1;pxb2;pyb2;pzb2;pxb3;pyb3;pzb3;pxb4;pyb4;pzb4rxb1;ryb1;rzb1;rxb2;ryb2;rzb2;rxb3;ryb3;rzb3;rxb4;ryb4;rzb4
1:10;-3.610411;1.325688;3.543807;8.804593;5.960943;7.965474;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.610693;1.325722;3.543844;8.835321;5.969068;7.881145;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.610742;1.325787;3.54384;8.879926;6.001435;7.891531;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.610682;1.325853;3.543806;8.89129;6.073094;7.87941;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.61034;1.326084;3.543873;8.842469;6.321847;7.841706;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.610105;1.326248;3.543943;8.854744;6.48777;7.831971;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.609345;1.326341;3.543977;8.874672;6.68899;7.773853;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.608318;1.326737;3.544145;8.807548;7.293731;7.650957;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.60775;1.326761;3.544286;8.732878;7.647161;7.661334;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.605636;1.326922;3.54421;8.869084;8.695235;7.59087;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.605636;1.326922;3.54421;8.869084;8.695235;7.59087;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.604546;1.327111;3.544129;8.939866;9.107628;7.480941;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.600765;1.327673;3.544194;8.885706;10.70486;7.411191;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.600765;1.327673;3.544194;8.885706;10.70486;7.411191;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.59764;1.328173;3.544255;8.849895;11.87266;7.364495;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.594077;1.328628;3.544402;8.897286;13.08473;7.166809;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.592234;1.328856;3.544459;8.977822;13.74532;7.102107;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.590285;1.328861;3.544541;8.92744;14.38842;6.992092;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.586728;1.329018;3.544853;8.974727;15.58349;6.635201;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.585022;1.329372;3.545091;9.007945;15.99852;6.57855;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.583072;1.329879;3.545527;8.996631;16.41647;6.59246;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.57647;1.330558;3.54702;8.676472;17.34659;6.417871;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.57647;1.330558;3.54702;8.676472;17.34659;6.417871;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.572247;1.330956;3.547877;8.686109;18.13846;6.375511;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.57013;1.331422;3.548444;8.675649;18.48238;6.337941;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.565945;1.332388;3.549654;8.599023;19.07481;6.312621;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.561426;1.333058;3.550881;8.519968;19.64444;6.218614;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.561426;1.333058;3.550881;8.519968;19.64444;6.218614;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.55661;1.334328;3.552115;8.460807;20.28093;6.219117;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.554006;1.335013;3.552692;8.306988;20.64884;6.319844;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.549018;1.335863;3.553617;8.142902;21.58216;6.406963;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.546515;1.336219;3.553944;8.161774;21.98747;6.337948;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.541772;1.336985;3.554449;8.38702;22.87254;5.954648;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.539474;1.337498;3.554644;8.484838;23.27269;5.829687;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.534197;1.338746;3.55511;8.296004;23.96033;5.785378;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.531617;1.339003;3.555396;8.09296;24.33122;5.751359;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.529058;1.339174;3.555618;7.948698;24.52705;5.618014;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.524337;1.340032;3.556247;7.937832;24.88323;5.26813;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.521879;1.340582;3.556637;7.948811;25.01131;5.228722;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.516596;1.341203;3.55726;7.846491;25.25609;5.228478;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.511653;1.341227;3.557563;7.777562;25.71554;4.937922;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.509409;1.341324;3.557688;7.786339;25.85816;4.83519;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.507021;1.341549;3.557822;7.778412;25.97179;4.826696;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.504554;1.341848;3.557999;7.730072;26.08589;4.835316;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.499534;1.342034;3.55797;7.798981;26.32743;4.750974;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.497178;1.34199;3.557874;7.842005;26.50632;4.534755;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.492765;1.342955;3.557909;7.949467;26.68591;4.405106;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:10;-3.490165;1.343485;3.557841;7.822551;26.76214;4.612895;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.485129;1.343163;3.557133;7.580249;27.19959;4.746912;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.482554;1.343003;3.556498;7.578146;27.59711;4.480385;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.480145;1.342858;3.555998;7.669979;28.12363;4.168882;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.47605;1.343523;3.55492;8.009158;28.84941;3.88889;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.473816;1.344091;3.554437;8.121505;29.1876;3.977947;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.469077;1.34456;3.553429;8.15397;29.81109;4.058681;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.465033;1.344936;3.552654;8.161241;30.4181;3.935615;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.463278;1.345286;3.552484;8.122317;30.66784;3.86956;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.46142;1.345727;3.552353;8.061753;30.78836;3.925926;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.457791;1.346135;3.552081;7.811442;30.99629;4.331002;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.455872;1.346135;3.551838;7.685562;30.98405;4.582916;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.454089;1.346129;3.551693;7.590679;31.06408;4.775798;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.449481;1.346069;3.55179;7.389294;30.98063;4.895447;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.449481;1.346069;3.55179;7.389294;30.98063;4.895447;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.446774;1.346416;3.552175;7.27621;30.85698;4.998389;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.445498;1.346491;3.552371;7.164062;30.79976;5.203104;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.44296;1.346501;3.552993;6.90944;30.61443;5.566957;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.441651;1.346574;3.553264;6.863201;30.44816;5.668832;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.440503;1.346798;3.553575;6.83311;30.31402;5.78122;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.438304;1.347339;3.554281;6.674925;29.98641;6.04335;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.437221;1.347377;3.554579;6.582552;29.82947;6.189199;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.435153;1.34716;3.555279;6.394416;29.62481;6.273222;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.434167;1.347145;3.555672;6.427583;29.52926;6.211244;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:11;-3.432534;1.347035;3.556573;6.450994;29.38826;5.901899;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
